transaction_id,datetime,day_of_week,amount
7948,2024-07-31 4:10,Wednesday,86.79
7949,2024-07-31 4:36,Wednesday,78.9
7950,2024-07-31 5:43,Wednesday,85.96
7951,2024-07-31 7:57,Wednesday,101.68
7952,2024-07-31 10:20,Wednesday,73.76
7953,2024-07-31 12:39,Wednesday,76.77
7954,2024-07-31 18:13,Wednesday,78.57
7955,2024-07-31 22:22,Wednesday,80.81
7956,2024-07-31 23:53,Wednesday,131.23
7957,2024-08-01 0:51,Thursday,102.84
7958,2024-08-01 1:09,Thursday,97.34
7959,2024-08-01 3:23,Thursday,92.93
7960,2024-08-01 4:14,Thursday,95.33
7961,2024-08-01 4:59,Thursday,99.18
7962,2024-08-01 8:16,Thursday,73.67
7963,2024-08-01 8:35,Thursday,104.17
7964,2024-08-01 10:46,Thursday,83.17
7965,2024-08-01 11:17,Thursday,87.41
7966,2024-08-01 12:01,Thursday,96.1
7967,2024-08-01 12:07,Thursday,91.5
7968,2024-08-01 12:48,Thursday,97.73
7969,2024-08-01 14:45,Thursday,93.93
7970,2024-08-01 15:32,Thursday,89.16
7971,2024-08-01 16:59,Thursday,109.32
7972,2024-08-01 21:26,Thursday,100.27
7973,2024-08-01 21:43,Thursday,95.77
7974,2024-08-01 22:45,Thursday,100.11
7975,2024-08-02 0:50,Friday,91.23
7976,2024-08-02 4:20,Friday,125.72
7977,2024-08-02 7:28,Friday,86.72
7978,2024-08-02 7:33,Friday,139.14
7979,2024-08-02 8:29,Friday,96.31
7980,2024-08-02 9:08,Friday,95.86
7981,2024-08-02 9:18,Friday,94.31
7982,2024-08-02 11:21,Friday,90.53
7983,2024-08-02 12:49,Friday,114.01
7984,2024-08-02 15:33,Friday,85.38
7985,2024-08-02 17:35,Friday,111.61
7986,2024-08-02 18:22,Friday,107.6
7987,2024-08-02 22:53,Friday,95.31
7988,2024-08-03 4:01,Saturday,156.91
7989,2024-08-03 6:57,Saturday,144.73
7990,2024-08-03 8:52,Saturday,128.06
7991,2024-08-03 10:24,Saturday,128.27
7992,2024-08-03 12:28,Saturday,159.21
7993,2024-08-03 14:04,Saturday,158.32
7994,2024-08-03 17:36,Saturday,151.96
7995,2024-08-03 17:36,Saturday,227.57
7996,2024-08-03 20:48,Saturday,144.34
7997,2024-08-03 21:37,Saturday,141.96
7998,2024-08-03 22:12,Saturday,116.77
7999,2024-08-03 22:19,Saturday,148.83
8000,2024-08-04 1:28,Sunday,149.31
8001,2024-08-04 2:12,Sunday,221.63
8002,2024-08-04 2:25,Sunday,170.34
8003,2024-08-04 2:58,Sunday,123.58
8004,2024-08-04 3:05,Sunday,129.37
8005,2024-08-04 3:58,Sunday,200.6
8006,2024-08-04 4:31,Sunday,144.65
8007,2024-08-04 10:05,Sunday,108.53
8008,2024-08-04 11:56,Sunday,150.81
8009,2024-08-04 13:26,Sunday,144.85
8010,2024-08-04 14:04,Sunday,104.89
8011,2024-08-04 16:14,Sunday,138.72
8012,2024-08-04 17:32,Sunday,127.06
8013,2024-08-04 18:56,Sunday,133.07
8014,2024-08-05 0:02,Monday,74.73
8015,2024-08-05 1:04,Monday,93.48
8016,2024-08-05 2:39,Monday,107.87
8017,2024-08-05 4:23,Monday,91.9
8018,2024-08-05 4:30,Monday,65.98
8019,2024-08-05 9:53,Monday,92.16
8020,2024-08-05 11:39,Monday,87.04
8021,2024-08-05 11:48,Monday,77.35
8022,2024-08-05 13:05,Monday,92.92
8023,2024-08-05 13:39,Monday,98.55
8024,2024-08-05 13:42,Monday,81.99
8025,2024-08-05 14:22,Monday,71.56
8026,2024-08-05 14:40,Monday,67.63
8027,2024-08-05 15:54,Monday,82.04
8028,2024-08-05 16:40,Monday,87.5
8029,2024-08-05 19:06,Monday,83.66
8030,2024-08-05 20:31,Monday,81.88
8031,2024-08-05 20:48,Monday,95.28
8032,2024-08-05 22:03,Monday,94.17
8033,2024-08-05 23:40,Monday,91.36
8034,2024-08-06 1:43,Tuesday,92.44
8035,2024-08-06 2:05,Tuesday,77.57
8036,2024-08-06 8:21,Tuesday,73.18
8037,2024-08-06 9:21,Tuesday,78.97
8038,2024-08-06 10:13,Tuesday,78.28
8039,2024-08-06 10:16,Tuesday,63.52
8040,2024-08-06 10:23,Tuesday,78.75
8041,2024-08-06 10:35,Tuesday,125.55
8042,2024-08-06 10:46,Tuesday,92.36
8043,2024-08-06 12:41,Tuesday,89.59
8044,2024-08-06 14:38,Tuesday,128.8
8045,2024-08-06 15:27,Tuesday,98.96
8046,2024-08-06 21:43,Tuesday,73.62
8047,2024-08-07 1:22,Wednesday,76.21
8048,2024-08-07 3:30,Wednesday,97.83
8049,2024-08-07 4:21,Wednesday,86.5
8050,2024-08-07 4:58,Wednesday,79.27
8051,2024-08-07 6:36,Wednesday,91.94
8052,2024-08-07 7:52,Wednesday,81.7
8053,2024-08-07 10:06,Wednesday,77.59
8054,2024-08-07 10:13,Wednesday,77.3
8055,2024-08-07 11:46,Wednesday,89.6
8056,2024-08-07 12:29,Wednesday,88.41
8057,2024-08-07 15:16,Wednesday,102.01
8058,2024-08-07 15:29,Wednesday,83.3
8059,2024-08-07 16:44,Wednesday,83.13
8060,2024-08-07 16:53,Wednesday,101.22
8061,2024-08-07 17:59,Wednesday,96.53
8062,2024-08-07 18:51,Wednesday,87.83
8063,2024-08-07 23:04,Wednesday,70.19
8064,2024-08-07 23:37,Wednesday,77.95
8065,2024-08-07 23:47,Wednesday,117.9
8066,2024-08-08 0:20,Thursday,94.11
8067,2024-08-08 1:57,Thursday,88
8068,2024-08-08 5:20,Thursday,111.78
8069,2024-08-08 7:34,Thursday,76.08
8070,2024-08-08 7:58,Thursday,80.7
8071,2024-08-08 8:47,Thursday,96.53
8072,2024-08-08 9:24,Thursday,99.65
8073,2024-08-08 11:29,Thursday,64.68
8074,2024-08-08 12:05,Thursday,74.27
8075,2024-08-08 19:55,Thursday,90.9
8076,2024-08-08 22:21,Thursday,125.27
8077,2024-08-08 22:21,Thursday,115.16
8078,2024-08-08 23:23,Thursday,89.23
8079,2024-08-08 23:39,Thursday,91.98
8080,2024-08-09 0:13,Friday,91.08
8081,2024-08-09 10:41,Friday,109.05
8082,2024-08-09 13:00,Friday,119.97
8083,2024-08-09 20:01,Friday,116.73
8084,2024-08-09 22:06,Friday,101.11
8085,2024-08-09 22:40,Friday,91.26
8086,2024-08-10 0:15,Saturday,149.93
8087,2024-08-10 1:04,Saturday,174.62
8088,2024-08-10 2:55,Saturday,142.62
8089,2024-08-10 3:11,Saturday,117.19
8090,2024-08-10 4:14,Saturday,143.37
8091,2024-08-10 4:24,Saturday,197
8092,2024-08-10 4:56,Saturday,117.1
8093,2024-08-10 6:44,Saturday,154.05
8094,2024-08-10 7:38,Saturday,158.99
8095,2024-08-10 10:18,Saturday,183.39
8096,2024-08-10 10:29,Saturday,125.96
8097,2024-08-10 11:28,Saturday,163.09
8098,2024-08-11 1:52,Sunday,159.3
8099,2024-08-11 5:08,Sunday,151.69
8100,2024-08-11 5:54,Sunday,125.55
8101,2024-08-11 8:57,Sunday,124.59
8102,2024-08-11 12:03,Sunday,144.55
8103,2024-08-11 12:27,Sunday,197.28
8104,2024-08-11 12:59,Sunday,227.32
8105,2024-08-11 13:10,Sunday,165.04
8106,2024-08-11 16:06,Sunday,136.06
8107,2024-08-11 18:27,Sunday,110.48
8108,2024-08-11 23:44,Sunday,139.19
8109,2024-08-12 1:17,Monday,95.67
8110,2024-08-12 1:39,Monday,94.17
8111,2024-08-12 2:39,Monday,94.1
8112,2024-08-12 9:27,Monday,106.75
8113,2024-08-12 10:12,Monday,78.42
8114,2024-08-12 10:28,Monday,85.93
8115,2024-08-12 13:00,Monday,107.34
8116,2024-08-12 17:15,Monday,69.2
8117,2024-08-12 23:23,Monday,90.06
8118,2024-08-13 0:33,Tuesday,98.14
8119,2024-08-13 4:02,Tuesday,98.02
8120,2024-08-13 4:54,Tuesday,92.34
8121,2024-08-13 8:13,Tuesday,92.63
8122,2024-08-13 8:44,Tuesday,74.9
8123,2024-08-13 12:29,Tuesday,99.73
8124,2024-08-13 13:08,Tuesday,73.3
8125,2024-08-13 14:29,Tuesday,73.92
8126,2024-08-13 19:50,Tuesday,130.7
8127,2024-08-13 22:57,Tuesday,80.64
8128,2024-08-13 23:49,Tuesday,87.84
8129,2024-08-14 1:44,Wednesday,92.09
8130,2024-08-14 3:09,Wednesday,106.26
8131,2024-08-14 6:05,Wednesday,92.16
8132,2024-08-14 6:09,Wednesday,81.1
8133,2024-08-14 10:52,Wednesday,94.75
8134,2024-08-14 12:18,Wednesday,78.9
8135,2024-08-14 12:30,Wednesday,97.26
8136,2024-08-14 16:18,Wednesday,88.36
8137,2024-08-14 17:01,Wednesday,91.9
8138,2024-08-14 19:32,Wednesday,68.97
8139,2024-08-14 20:36,Wednesday,64.03
8140,2024-08-14 22:30,Wednesday,71.93
8141,2024-08-14 22:56,Wednesday,106.12
8142,2024-08-15 0:04,Thursday,82.08
8143,2024-08-15 3:46,Thursday,103.59
8144,2024-08-15 3:58,Thursday,87.89
8145,2024-08-15 7:23,Thursday,92.51
8146,2024-08-15 10:43,Thursday,94.77
8147,2024-08-15 11:10,Thursday,114.09
8148,2024-08-15 13:54,Thursday,102
8149,2024-08-15 14:16,Thursday,99.72
8150,2024-08-15 15:33,Thursday,110.16
8151,2024-08-15 15:57,Thursday,88.09
8152,2024-08-15 16:04,Thursday,107.56
8153,2024-08-15 16:09,Thursday,105.65
8154,2024-08-15 17:40,Thursday,105.53
8155,2024-08-15 18:01,Thursday,93.58
8156,2024-08-15 20:23,Thursday,90.37
8157,2024-08-15 21:34,Thursday,85.43
8158,2024-08-15 23:26,Thursday,86.16
8159,2024-08-16 3:08,Friday,91.57
8160,2024-08-16 3:17,Friday,107.43
8161,2024-08-16 8:17,Friday,100.12
8162,2024-08-16 10:06,Friday,108.29
8163,2024-08-16 14:33,Friday,109.04
8164,2024-08-16 15:50,Friday,89.92
8165,2024-08-16 20:57,Friday,89.59
8166,2024-08-16 20:59,Friday,100.24
8167,2024-08-16 23:27,Friday,93.5
8168,2024-08-16 23:38,Friday,92.2
8169,2024-08-17 3:48,Saturday,183.2
8170,2024-08-17 4:46,Saturday,124.22
8171,2024-08-17 5:38,Saturday,189.21
8172,2024-08-17 7:34,Saturday,157.55
8173,2024-08-17 9:32,Saturday,170.33
8174,2024-08-17 11:03,Saturday,168.2
8175,2024-08-17 13:34,Saturday,163.64
8176,2024-08-17 14:30,Saturday,182.76
8177,2024-08-17 16:27,Saturday,132.61
8178,2024-08-17 16:57,Saturday,149.55
8179,2024-08-17 18:51,Saturday,136.84
8180,2024-08-17 20:37,Saturday,201.16
8181,2024-08-17 21:05,Saturday,140.37
8182,2024-08-17 23:35,Saturday,186.77
8183,2024-08-18 0:04,Sunday,141.98
8184,2024-08-18 3:27,Sunday,179.56
8185,2024-08-18 4:48,Sunday,181.37
8186,2024-08-18 7:36,Sunday,197.25
8187,2024-08-18 11:36,Sunday,178.34
8188,2024-08-18 12:10,Sunday,186.24
8189,2024-08-18 13:24,Sunday,150.84
8190,2024-08-18 13:52,Sunday,149.16
8191,2024-08-18 14:35,Sunday,150.33
8192,2024-08-18 15:06,Sunday,145.2
8193,2024-08-18 17:18,Sunday,147.84
8194,2024-08-18 18:20,Sunday,158.35
8195,2024-08-18 19:42,Sunday,137.14
8196,2024-08-18 20:33,Sunday,121.26
8197,2024-08-18 22:34,Sunday,151.64
8198,2024-08-19 2:17,Monday,84.26
8199,2024-08-19 2:46,Monday,85.41
8200,2024-08-19 6:41,Monday,90.37
8201,2024-08-19 8:55,Monday,87.86
8202,2024-08-19 11:38,Monday,104.24
8203,2024-08-19 14:36,Monday,90.17
8204,2024-08-19 16:39,Monday,104.85
8205,2024-08-19 23:07,Monday,94.36
8206,2024-08-20 0:08,Tuesday,85.96
8207,2024-08-20 0:28,Tuesday,88.54
8208,2024-08-20 5:20,Tuesday,73.45
8209,2024-08-20 5:58,Tuesday,90.46
8210,2024-08-20 7:20,Tuesday,95.8
8211,2024-08-20 7:48,Tuesday,97.29
8212,2024-08-20 8:45,Tuesday,72.85
8213,2024-08-20 12:06,Tuesday,71.13
8214,2024-08-20 12:25,Tuesday,81.38
8215,2024-08-20 14:56,Tuesday,101.46
8216,2024-08-20 15:39,Tuesday,89.32
8217,2024-08-20 17:58,Tuesday,78.94
8218,2024-08-20 18:08,Tuesday,71.86
8219,2024-08-20 19:52,Tuesday,79.9
8220,2024-08-20 19:57,Tuesday,133.93
8221,2024-08-20 22:15,Tuesday,96.84
8222,2024-08-21 0:22,Wednesday,99.76
8223,2024-08-21 1:25,Wednesday,77.75
8224,2024-08-21 3:52,Wednesday,97.02
8225,2024-08-21 4:46,Wednesday,95.93
8226,2024-08-21 6:07,Wednesday,76.4
8227,2024-08-21 8:24,Wednesday,88.12
8228,2024-08-21 9:36,Wednesday,92.67
8229,2024-08-21 9:49,Wednesday,90.77
8230,2024-08-21 9:59,Wednesday,70.75
8231,2024-08-21 10:13,Wednesday,90.43
8232,2024-08-21 10:19,Wednesday,95.83
8233,2024-08-21 10:35,Wednesday,105.91
8234,2024-08-21 11:03,Wednesday,81.89
8235,2024-08-21 11:05,Wednesday,83.21
8236,2024-08-21 12:23,Wednesday,86.82
8237,2024-08-21 13:52,Wednesday,92.17
8238,2024-08-21 14:13,Wednesday,90.1
8239,2024-08-21 15:31,Wednesday,95.53
8240,2024-08-21 16:14,Wednesday,77.05
8241,2024-08-21 23:15,Wednesday,93.38
8242,2024-08-22 0:09,Thursday,88.09
8243,2024-08-22 2:52,Thursday,95.07
8244,2024-08-22 3:17,Thursday,116.56
8245,2024-08-22 4:03,Thursday,80.51
8246,2024-08-22 4:11,Thursday,93.5
8247,2024-08-22 5:35,Thursday,81.96
8248,2024-08-22 11:16,Thursday,98.59
8249,2024-08-22 11:57,Thursday,108.99
8250,2024-08-22 14:28,Thursday,98.81
8251,2024-08-22 17:38,Thursday,95.51
8252,2024-08-22 18:39,Thursday,112.32
8253,2024-08-22 19:08,Thursday,100.72
8254,2024-08-22 21:27,Thursday,106.43
8255,2024-08-22 23:10,Thursday,105.24
8256,2024-08-22 23:21,Thursday,63.47
8257,2024-08-23 3:40,Friday,103.58
8258,2024-08-23 5:10,Friday,91.03
8259,2024-08-23 11:39,Friday,94.21
8260,2024-08-23 12:44,Friday,123.14
8261,2024-08-23 14:47,Friday,99.94
8262,2024-08-23 15:18,Friday,128.42
8263,2024-08-23 17:50,Friday,87
8264,2024-08-23 19:15,Friday,91.08
8265,2024-08-23 20:08,Friday,114.28
8266,2024-08-23 20:50,Friday,100.42
8267,2024-08-23 21:08,Friday,108.57
8268,2024-08-23 21:11,Friday,160.61
8269,2024-08-24 0:04,Saturday,151.95
8270,2024-08-24 0:44,Saturday,148.96
8271,2024-08-24 1:29,Saturday,157.94
8272,2024-08-24 6:46,Saturday,201.77
8273,2024-08-24 10:56,Saturday,184.73
8274,2024-08-24 16:39,Saturday,151.07
8275,2024-08-24 17:01,Saturday,147.53
8276,2024-08-24 19:45,Saturday,145.17
8277,2024-08-24 20:57,Saturday,182.22
8278,2024-08-24 21:17,Saturday,167.73
8279,2024-08-25 0:06,Sunday,113.74
8280,2024-08-25 1:21,Sunday,112.97
8281,2024-08-25 8:41,Sunday,132.74
8282,2024-08-25 9:44,Sunday,151.51
8283,2024-08-25 10:02,Sunday,146.85
8284,2024-08-25 11:26,Sunday,156.57
8285,2024-08-25 12:57,Sunday,144.38
8286,2024-08-25 12:59,Sunday,172.21
8287,2024-08-25 14:12,Sunday,161.17
8288,2024-08-25 19:29,Sunday,148.95
8289,2024-08-26 3:49,Monday,106.22
8290,2024-08-26 4:07,Monday,74.91
8291,2024-08-26 4:38,Monday,92.44
8292,2024-08-26 5:47,Monday,94.94
8293,2024-08-26 6:42,Monday,100.16
8294,2024-08-26 9:07,Monday,74.2
8295,2024-08-26 9:40,Monday,90.52
8296,2024-08-26 10:13,Monday,97.93
8297,2024-08-26 10:53,Monday,98.8
8298,2024-08-26 11:12,Monday,106.75
8299,2024-08-26 12:02,Monday,102
8300,2024-08-26 12:52,Monday,92.78
8301,2024-08-26 13:05,Monday,101.04
8302,2024-08-26 13:21,Monday,91.21
8303,2024-08-26 16:14,Monday,95.14
8304,2024-08-26 16:43,Monday,102.41
8305,2024-08-26 17:10,Monday,92.99
8306,2024-08-26 20:04,Monday,97.59
8307,2024-08-26 21:30,Monday,104.33
8308,2024-08-26 23:55,Monday,101.56
8309,2024-08-27 0:41,Tuesday,101.34
8310,2024-08-27 0:45,Tuesday,112.94
8311,2024-08-27 1:57,Tuesday,95.73
8312,2024-08-27 4:05,Tuesday,137.71
8313,2024-08-27 5:33,Tuesday,93.74
8314,2024-08-27 6:00,Tuesday,93.29
8315,2024-08-27 9:13,Tuesday,120.45
8316,2024-08-27 11:18,Tuesday,104.22
8317,2024-08-27 12:42,Tuesday,70.51
8318,2024-08-27 13:58,Tuesday,104.44
8319,2024-08-27 14:01,Tuesday,108.01
8320,2024-08-27 14:30,Tuesday,94.42
8321,2024-08-27 15:23,Tuesday,94.68
8322,2024-08-27 17:37,Tuesday,85.85
8323,2024-08-27 19:15,Tuesday,88.5
8324,2024-08-27 20:08,Tuesday,95.84
8325,2024-08-27 21:20,Tuesday,95.17
8326,2024-08-27 21:54,Tuesday,115.12
8327,2024-08-27 23:28,Tuesday,95.12
8328,2024-08-28 1:57,Wednesday,100.12
8329,2024-08-28 2:52,Wednesday,98.92
8330,2024-08-28 4:45,Wednesday,79.29
8331,2024-08-28 4:59,Wednesday,99.43
8332,2024-08-28 5:36,Wednesday,110.57
8333,2024-08-28 6:42,Wednesday,90.13
8334,2024-08-28 7:57,Wednesday,106.7
8335,2024-08-28 11:35,Wednesday,80.5
8336,2024-08-28 11:35,Wednesday,90.14
8337,2024-08-28 14:30,Wednesday,83.52
8338,2024-08-28 17:13,Wednesday,105.49
8339,2024-08-28 17:54,Wednesday,108.33
8340,2024-08-28 21:21,Wednesday,129.6
8341,2024-08-28 21:56,Wednesday,103.27
8342,2024-08-29 2:00,Thursday,117.73
8343,2024-08-29 3:40,Thursday,97.89
8344,2024-08-29 8:43,Thursday,99.86
8345,2024-08-29 9:55,Thursday,107
8346,2024-08-29 13:01,Thursday,88.42
8347,2024-08-29 17:05,Thursday,99.71
8348,2024-08-29 21:27,Thursday,123.76
8349,2024-08-30 8:19,Friday,99.88
8350,2024-08-30 9:09,Friday,117.15
8351,2024-08-30 9:50,Friday,112.95
8352,2024-08-30 10:44,Friday,104.19
8353,2024-08-30 13:11,Friday,109.13
8354,2024-08-30 13:36,Friday,128.66
8355,2024-08-30 14:14,Friday,165.91
8356,2024-08-30 15:03,Friday,115.37
8357,2024-08-30 17:31,Friday,126.77
8358,2024-08-30 17:54,Friday,145.9
8359,2024-08-30 20:31,Friday,93.01
8360,2024-08-30 23:18,Friday,140.77
8361,2024-08-31 6:21,Saturday,159.72
8362,2024-08-31 6:27,Saturday,174
8363,2024-08-31 8:30,Saturday,142.8
8364,2024-08-31 10:11,Saturday,164.54
8365,2024-08-31 10:48,Saturday,136.52
8366,2024-08-31 17:17,Saturday,158.51
8367,2024-08-31 19:40,Saturday,221.71
8368,2024-08-31 21:47,Saturday,140.8
8369,2024-09-01 0:54,Sunday,144.22
8370,2024-09-01 2:45,Sunday,108.49
8371,2024-09-01 3:05,Sunday,128.86
8372,2024-09-01 8:04,Sunday,163.83
8373,2024-09-01 8:47,Sunday,156.02
8374,2024-09-01 9:54,Sunday,206.39
8375,2024-09-01 10:23,Sunday,159.64
8376,2024-09-01 12:13,Sunday,134.03
8377,2024-09-01 15:24,Sunday,162.85
8378,2024-09-01 16:01,Sunday,147.8
8379,2024-09-01 22:11,Sunday,144.11
8380,2024-09-01 22:29,Sunday,148.33
8381,2024-09-01 23:09,Sunday,196.04
8382,2024-09-02 0:17,Monday,86.2
8383,2024-09-02 4:19,Monday,97.46
8384,2024-09-02 4:42,Monday,103.78
8385,2024-09-02 5:20,Monday,83.93
8386,2024-09-02 7:10,Monday,76.75
8387,2024-09-02 8:44,Monday,129.98
8388,2024-09-02 8:48,Monday,103.57
8389,2024-09-02 8:55,Monday,91.02
8390,2024-09-02 10:13,Monday,92.3
8391,2024-09-02 10:32,Monday,105.31
8392,2024-09-02 11:00,Monday,85.75
8393,2024-09-02 12:03,Monday,93.93
8394,2024-09-02 13:48,Monday,77.71
8395,2024-09-02 17:27,Monday,98.65
8396,2024-09-02 17:56,Monday,97.61
8397,2024-09-02 18:39,Monday,104.07
8398,2024-09-02 22:25,Monday,138.21
8399,2024-09-02 23:22,Monday,92.86
8400,2024-09-03 2:10,Tuesday,75.93
8401,2024-09-03 3:46,Tuesday,87.06
8402,2024-09-03 3:55,Tuesday,105.66
8403,2024-09-03 6:56,Tuesday,141.73
8404,2024-09-03 6:57,Tuesday,75.03
8405,2024-09-03 8:34,Tuesday,82.43
8406,2024-09-03 11:03,Tuesday,72.42
8407,2024-09-03 12:08,Tuesday,75.82
8408,2024-09-03 12:47,Tuesday,97.01
8409,2024-09-03 17:24,Tuesday,74.23
8410,2024-09-03 17:24,Tuesday,93.19
8411,2024-09-03 18:12,Tuesday,90.11
8412,2024-09-03 20:09,Tuesday,84.12
8413,2024-09-03 20:41,Tuesday,92.3
8414,2024-09-03 20:50,Tuesday,79.74
8415,2024-09-03 23:13,Tuesday,98.94
8416,2024-09-03 23:13,Tuesday,82.34
8417,2024-09-03 23:25,Tuesday,85.71
8418,2024-09-04 0:09,Wednesday,86.24
8419,2024-09-04 4:47,Wednesday,99.44
8420,2024-09-04 4:55,Wednesday,97.84
8421,2024-09-04 9:13,Wednesday,125.64
8422,2024-09-04 9:24,Wednesday,94.69
8423,2024-09-04 12:30,Wednesday,72.67
8424,2024-09-04 14:16,Wednesday,124.14
8425,2024-09-04 14:19,Wednesday,90.73
8426,2024-09-04 16:35,Wednesday,88.06
8427,2024-09-04 21:59,Wednesday,97.52
8428,2024-09-05 0:37,Thursday,108.44
8429,2024-09-05 1:04,Thursday,90.56
8430,2024-09-05 2:35,Thursday,90.14
8431,2024-09-05 2:57,Thursday,138.5
8432,2024-09-05 3:38,Thursday,81.35
8433,2024-09-05 5:47,Thursday,94.15
8434,2024-09-05 6:16,Thursday,116.03
8435,2024-09-05 9:11,Thursday,81.84
8436,2024-09-05 9:27,Thursday,95.82
8437,2024-09-05 10:46,Thursday,92.81
8438,2024-09-05 12:47,Thursday,123.98
8439,2024-09-05 14:53,Thursday,93.5
8440,2024-09-05 16:59,Thursday,94.22
8441,2024-09-05 18:25,Thursday,87.62
8442,2024-09-05 21:20,Thursday,100.13
8443,2024-09-06 0:25,Friday,166.77
8444,2024-09-06 1:53,Friday,96.41
8445,2024-09-06 5:53,Friday,120.72
8446,2024-09-06 8:37,Friday,111.46
8447,2024-09-06 15:43,Friday,119.06
8448,2024-09-06 16:10,Friday,103.77
8449,2024-09-06 17:04,Friday,111.19
8450,2024-09-06 18:32,Friday,105.29
8451,2024-09-06 20:05,Friday,126.97
8452,2024-09-06 23:48,Friday,109.61
8453,2024-09-07 3:12,Saturday,159.77
8454,2024-09-07 3:18,Saturday,150.83
8455,2024-09-07 4:39,Saturday,149.74
8456,2024-09-07 5:11,Saturday,164.19
8457,2024-09-07 5:21,Saturday,175.34
8458,2024-09-07 6:28,Saturday,146.54
8459,2024-09-07 10:22,Saturday,162.14
8460,2024-09-07 13:48,Saturday,163.3
8461,2024-09-07 15:01,Saturday,166.65
8462,2024-09-07 19:25,Saturday,127.1
8463,2024-09-07 19:40,Saturday,142.11
8464,2024-09-07 21:22,Saturday,133.67
8465,2024-09-07 23:27,Saturday,160.54
8466,2024-09-08 7:39,Sunday,135.69
8467,2024-09-08 10:02,Sunday,143.12
8468,2024-09-08 10:07,Sunday,130.37
8469,2024-09-08 11:16,Sunday,144.83
8470,2024-09-08 12:22,Sunday,131.68
8471,2024-09-08 12:37,Sunday,166.06
8472,2024-09-08 15:40,Sunday,216.7
8473,2024-09-08 16:19,Sunday,155.01
8474,2024-09-08 17:46,Sunday,146.77
8475,2024-09-09 4:25,Monday,72.82
8476,2024-09-09 5:30,Monday,91.1
8477,2024-09-09 5:56,Monday,87.59
8478,2024-09-09 7:27,Monday,99.28
8479,2024-09-09 8:39,Monday,103.6
8480,2024-09-09 10:10,Monday,100.2
8481,2024-09-09 10:21,Monday,111.06
8482,2024-09-09 13:01,Monday,89.89
8483,2024-09-09 14:03,Monday,89.42
8484,2024-09-09 14:48,Monday,108.5
8485,2024-09-09 17:06,Monday,98.43
8486,2024-09-09 17:21,Monday,93.65
8487,2024-09-09 18:29,Monday,117.9
8488,2024-09-09 19:55,Monday,103.22
8489,2024-09-09 22:18,Monday,94.34
8490,2024-09-09 22:35,Monday,152.94
8491,2024-09-09 23:22,Monday,111.93
8492,2024-09-10 0:24,Tuesday,93.37
8493,2024-09-10 0:40,Tuesday,91.38
8494,2024-09-10 1:40,Tuesday,98.51
8495,2024-09-10 4:31,Tuesday,100.77
8496,2024-09-10 5:14,Tuesday,97.16
8497,2024-09-10 6:15,Tuesday,100.83
8498,2024-09-10 13:34,Tuesday,96.16
8499,2024-09-10 19:06,Tuesday,97.35
8500,2024-09-10 22:06,Tuesday,83.28
8501,2024-09-10 22:50,Tuesday,111.14
8502,2024-09-11 5:47,Wednesday,79.5
8503,2024-09-11 7:37,Wednesday,96.8
8504,2024-09-11 8:20,Wednesday,78.37
8505,2024-09-11 8:57,Wednesday,92.24
8506,2024-09-11 10:46,Wednesday,86.96
8507,2024-09-11 11:44,Wednesday,94.89
8508,2024-09-11 12:40,Wednesday,97.21
8509,2024-09-11 13:47,Wednesday,82.67
8510,2024-09-11 14:29,Wednesday,93.06
8511,2024-09-11 14:50,Wednesday,109.01
8512,2024-09-11 18:06,Wednesday,78.71
8513,2024-09-11 19:37,Wednesday,83.86
8514,2024-09-11 21:10,Wednesday,123.32
8515,2024-09-12 1:20,Thursday,102.36
8516,2024-09-12 1:38,Thursday,103.26
8517,2024-09-12 2:06,Thursday,113.87
8518,2024-09-12 2:34,Thursday,91.76
8519,2024-09-12 4:09,Thursday,95.12
8520,2024-09-12 4:44,Thursday,93.63
8521,2024-09-12 5:59,Thursday,97.22
8522,2024-09-12 7:05,Thursday,117.78
8523,2024-09-12 7:16,Thursday,80.76
8524,2024-09-12 8:18,Thursday,86.94
8525,2024-09-12 9:31,Thursday,84.86
8526,2024-09-12 12:57,Thursday,118.6
8527,2024-09-12 15:13,Thursday,94.06
8528,2024-09-12 16:35,Thursday,97.58
8529,2024-09-12 16:48,Thursday,81.89
8530,2024-09-12 16:58,Thursday,98.37
8531,2024-09-12 19:33,Thursday,112.15
8532,2024-09-12 21:07,Thursday,104.69
8533,2024-09-12 21:21,Thursday,100.29
8534,2024-09-12 21:28,Thursday,82.53
8535,2024-09-12 21:50,Thursday,97.61
8536,2024-09-13 0:05,Friday,111.51
8537,2024-09-13 0:51,Friday,96.54
8538,2024-09-13 5:28,Friday,118.25
8539,2024-09-13 6:10,Friday,121.29
8540,2024-09-13 7:49,Friday,102.7
8541,2024-09-13 7:49,Friday,119.21
8542,2024-09-13 9:23,Friday,108.23
8543,2024-09-13 10:03,Friday,124.78
8544,2024-09-13 11:22,Friday,136.47
8545,2024-09-13 16:45,Friday,95.35
8546,2024-09-13 16:53,Friday,119.89
8547,2024-09-13 18:10,Friday,168.04
8548,2024-09-13 20:43,Friday,97
8549,2024-09-13 21:52,Friday,102.23
8550,2024-09-13 21:53,Friday,102.08
8551,2024-09-13 22:25,Friday,108.06
8552,2024-09-13 22:57,Friday,105.12
8553,2024-09-13 23:18,Friday,107.21
8554,2024-09-14 1:35,Saturday,178.43
8555,2024-09-14 2:10,Saturday,125.25
